Key,English,Chinese,InSimpCn,IsDuplicate,IsNotCardKey,IsGameKey,CardDefault,SimpEn-English,SimpEn-Chinese,SimpCn-English,SimpCn-Chinese
Cod_Bp_SpecialWeapons_IncendiaryBottle_TypeTwo_UnlockConditionsDesc,,需要更多的燃烧弹熟练,N,,,,需要更多的燃烧弹熟练,Need more incendiary proficiency,需要更多的燃烧弹熟练,,
Cod_Bp_SpecialWeapons_IncendiaryBottle_UnlockConditionsDesc,,需要更高的制作等级,N,,,,需要更高的制作等级,Requires a higher crafting level,需要更高的制作等级,,
Cod_Bp_Vehicle_AutoToolKit_BlueprintFinishedLog.LogText,,我制作了雨水收集器来收集雨水。,N,,,,我制作了雨水收集器来收集雨水。,I made rainwater collectors to collect rainwater.,我制作了雨水收集器来收集雨水。,,
Cod_Bp_Vehicle_AutoToolKit_CardDescription,,一个老旧的车载工具箱。\n\n内含扳手等汽车用具。,N,,,,一个老旧的车载工具箱。\n\n内含扳手等汽车用具。,An old car toolbox. \n\n Contains wrenches and other automotive paraphernalia.,一个老旧的车载工具箱。\n\n内含扳手等汽车用具。,,
Cod_Bp_Vehicle_AutoToolKit_CardName,,车载工具箱,N,,,,车载工具箱,Car Tool Kit,车载工具箱,,
Cod_Bp_Vehicle_AutoToolKit_UnlockConditionsDesc,,尚未找到制作原型,N,,,,尚未找到制作原型,No prototype has been found yet,尚未找到制作原型,,
Cod_Bp_Vehicle_OilSuctionDevice._BlueprintFinishedLog.LogText,,我制作了雨水收集器来收集雨水。,N,,,,我制作了雨水收集器来收集雨水。,I made rainwater collectors to collect rainwater.,我制作了雨水收集器来收集雨水。,,
Cod_Bp_Vehicle_OilSuctionDevice._CardDescription,,塑料软管粘合上金属出油口。\n\n触感黏腻。,N,,,,塑料软管粘合上金属出油口。\n\n触感黏腻。,Plastic hose bonded on metal spout. \n\n sticky to the touch.,塑料软管粘合上金属出油口。\n\n触感黏腻。,,
Cod_Bp_Vehicle_OilSuctionDevice._CardName,,汲油枪,N,,,,汲油枪,grease drawer,汲油枪,,
Cod_Bp_Vehicle_OilSuctionDevice._UnlockConditionsDesc,,尚未找到制作原型,N,,,,尚未找到制作原型,No prototype has been found yet,尚未找到制作原型,,
Cod_Bp_Vehicle_TireRemover_BlueprintFinishedLog.LogText,,我制作了雨水收集器来收集雨水。,N,,,,我制作了雨水收集器来收集雨水。,I made rainwater collectors to collect rainwater.,我制作了雨水收集器来收集雨水。,,
Cod_Bp_Vehicle_TireRemover_CardDescription,,专用于各类车辆拆卸轮胎。,N,,,,专用于各类车辆拆卸轮胎。,Dedicated to all kinds of vehicles to dismantle tires.,专用于各类车辆拆卸轮胎。,,
Cod_Bp_Vehicle_TireRemover_CardName,,卸胎棒,N,,,,卸胎棒,tire iron,卸胎棒,,
Cod_Bp_Vehicle_TireRemover_UnlockConditionsDesc,,尚未找到制作原型,N,,,,尚未找到制作原型,No prototype has been found yet,尚未找到制作原型,,
Cod_Bp_WaterContainer_Bucket_BlueprintFinishedLog.LogText,,我制作了雨水收集器来收集雨水。,N,,,,我制作了雨水收集器来收集雨水。,I made rainwater collectors to collect rainwater.,我制作了雨水收集器来收集雨水。,,
Cod_Bp_WaterContainer_Bucket_CardDescription,,几块塑料粘合搭配一个金属握把。\n\n一个简易制作的水桶。,N,,,,几块塑料粘合搭配一个金属握把。\n\n一个简易制作的水桶。,A few pieces of plastic glued together with a metal grip. \n\n A simply made bucket.,几块塑料粘合搭配一个金属握把。\n\n一个简易制作的水桶。,,
Cod_Bp_WaterContainer_Bucket_CardName,,水桶,N,,,,水桶,mop,水桶,,
Cod_Bp_WaterContainer_Bucket_UnlockConditionsDesc,,尚未掌握制作方法,N,,,,尚未掌握制作方法,Have not yet mastered the production method,尚未掌握制作方法,,
Cod_CardTag_Civilization_Electrical_InGameName,,CardTag_Civilization_Electrical,N,,,,CardTag_Civilization_Electrical,CardTag_Civilization_Electrical,CardTag_Civilization_Electrical,,
Cod_CardTag_Cure_LevelOne_InGameName,,ValueItem_Level_One,N,,,,ValueItem_Level_One,ValueItem_Level_One,ValueItem_Level_One,,
Cod_CardTag_Cure_LeveThree_InGameName,,,N,,x,,,CardTag_Civilization_Electrical,CardTag_Civilization_Electrical,,
Cod_CardTag_Cure_LeveTwo_InGameName,,,N,,x,,,ValueItem_Level_One,ValueItem_Level_One,,
Cod_CardTag_InfectedLiquid_InGameName,,CardTag_InfectedLiquid,N,,,,CardTag_InfectedLiquid,CardTag_InfectedLiquid,CardTag_InfectedLiquid,,
Cod_CardTag_InfectedMaterial_InGameName,,InfectedMaterial,N,,,,InfectedMaterial,InfectedMaterial,InfectedMaterial,,
Cod_CardTag_InfectedPlant_InGameName,,InfectedPlant,N,,,,InfectedPlant,InfectedPlant,InfectedPlant,,
Cod_CardTag_LongRangeWeapons_levelOne_InGameName,,LongRangeWeapons_levelOne,N,,,,LongRangeWeapons_levelOne,LongRangeWeapons_levelOne,LongRangeWeapons_levelOne,,
Cod_CardTag_LongRangeWeapons_levelTwo_InGameName,,LongRangeWeapons_levelTwo,N,,,,LongRangeWeapons_levelTwo,LongRangeWeapons_levelTwo,LongRangeWeapons_levelTwo,,
Cod_CardTag_Map_DecayCity_InGameName,,Map_DecayCity,N,,,,Map_DecayCity,Map_DecayCity,Map_DecayCity,,
Cod_CardTag_Map_ModernStreet_InGameName,,CardTag_Map_ModernStreet,N,,,,CardTag_Map_ModernStreet,CardTag_Map_ModernStreet,CardTag_Map_ModernStreet,,
Cod_CardTag_Map_Port_InGameName,,CardTag_Map_Port,N,,,,CardTag_Map_Port,CardTag_Map_Port,CardTag_Map_Port,,
Cod_CardTag_Map_SmallTown_InGameName,,CardTag_Map_SmallTown,N,,,,CardTag_Map_SmallTown,CardTag_Map_SmallTown,CardTag_Map_SmallTown,,
Cod_CardTag_MiningTool_InGameName,,MiningTool,N,,,,MiningTool,MiningTool,MiningTool,,
Cod_CardTag_Ruins_BasicMaterials_Chemicals_InGameName,,CardTag_Ruins_BasicMaterials_Chemicals,N,,,,CardTag_Ruins_BasicMaterials_Chemicals,CardTag_Ruins_BasicMaterials_Chemicals,CardTag_Ruins_BasicMaterials_Chemicals,,
Cod_CardTag_Ruins_Npc_InGameName,,CardTag_Ruins_Npc,N,,,,CardTag_Ruins_Npc,CardTag_Ruins_Npc,CardTag_Ruins_Npc,,
Cod_CardTag_Ruins_Wound_InGameName,,Ruins_Wound,N,,,,Ruins_Wound,Ruins_Wound,Ruins_Wound,,
Cod_CardTag_Ruins_Zombie_BurnAllow_InGameName,,CardTag_Ruins_Zombie_BurnAllow,N,,,,CardTag_Ruins_Zombie_BurnAllow,CardTag_Ruins_Zombie_BurnAllow,CardTag_Ruins_Zombie_BurnAllow,,
Cod_CardTag_Ruins_Zombie_InGameName,,Zombie,N,,,,Zombie,Zombie,Zombie,,
Cod_CardTag_Ruins_Zombie_MobileCorpse_InGameName,,CardTag_Ruins_Zombie_MobileCorpse,N,,,,CardTag_Ruins_Zombie_MobileCorpse,CardTag_Ruins_Zombie_MobileCorpse,CardTag_Ruins_Zombie_MobileCorpse,,
Cod_CardTag_SpecialWeapon_Explosives_InGameName,,Explosives,N,,,,Explosives,Explosives,Explosives,,
Cod_CardTag_ValueItem_LevelFive_InGameName,,ValueItem_Level_Five,N,,,,ValueItem_Level_Five,ValueItem_Level_Five,ValueItem_Level_Five,,
Cod_CardTag_ValueItem_LevelFour_InGameName,,ValueItem_Level_Four,N,,,,ValueItem_Level_Four,CardTag_Civilization_Electrical,CardTag_Civilization_Electrical,,
COD_CardTag_ValueItem_LevelFour_InGameName,,ValueItem_Level_One,N,,,,ValueItem_Level_One,,,,
Cod_CardTag_ValueItem_LevelOne_InGameName,,ValueItem_Level_One,N,,,,ValueItem_Level_One,CardTag_Civilization_Electrical,CardTag_Civilization_Electrical,,
Cod_CardTag_ValueItem_LevelThree_InGameName,,ValueItem_Level_Three,N,,,,ValueItem_Level_Three,CardTag_Civilization_Electrical,CardTag_Civilization_Electrical,,
Cod_CardTag_ValueItem_LevelTwo_InGameName,,ValueItem_Level_Two,N,,,,ValueItem_Level_Two,CardTag_Civilization_Electrical,CardTag_Civilization_Electrical,,
COD_cod_BoarFightRaid_DismantleActions[2].ActionName,,左轮攻击,N,,,,左轮攻击,,,,
COD_cod_CobraFight_DismantleActions[2].ActionName,,左轮攻击,N,,,,左轮攻击,,,,
COD_cod_DroneFight_DismantleActions[2].ActionName,,左轮攻击,N,,,,左轮攻击,,,,
Cod_Cod_Event_Intercoms_AerialBombardment_CardDescription,,轰炸机已启动，定位目标区域附近。,N,,,,轰炸机已启动，定位目标区域附近。,"Bombers activated, locating near target area.",轰炸机已启动，定位目标区域附近。,,
Cod_Cod_Event_Intercoms_AerialBombardment_CardName,,定位轰炸,N,,,,定位轰炸,position bombing,定位轰炸,,
Cod_Cod_Event_Intercoms_AerialBombardment_DismantleActions[0].ActionName,,继续,N,,,,继续,proceed with,继续,,
COD_cod_ExplorationResults[0].Action.ActionName,,神秘边境,N,,,,神秘边境,,,,
COD_cod_GoatFight_DismantleActions[4].ActionName,,左轮攻击,N,,,,左轮攻击,,,,
COD_cod_MacaqueFight_DismantleActions[2].ActionName,,左轮攻击,N,,,,左轮攻击,,,,
COD_cod_MonitorFight_DismantleActions[2].ActionName,,左轮攻击,N,,,,左轮攻击,,,,
COD_cod_PartridgeFight_DismantleActions[4].ActionName,,左轮攻击,N,,,,左轮攻击,,,,
COD_cod_SeagullFight_DismantleActions[4].ActionName,,左轮攻击,N,,,,左轮攻击,,,,
COD_cod_SeahoundFight_DismantleActions[2].ActionName,,左轮攻击,N,,,,左轮攻击,,,,
Cod_En_BeginningPlot_PageStart_EncounterTitle,,,N,,x,,,the earth,人间,,
Cod_En_BeginningPlot_PageStart_EnemyName,,,N,,x,,,period of time,时光,,
Cod_En_BeginningPlot_PageStep_Five_EncounterTitle,,,N,,x,,,the earth,人间,,
Cod_En_BeginningPlot_PageStep_Five_EnemyName,,,N,,x,,,period of time,时光,,
Cod_En_BeginningPlot_PageStep_Four_EncounterTitle,,,N,,x,,,the earth,人间,,
Cod_En_BeginningPlot_PageStep_Four_EnemyName,,,N,,x,,,period of time,时光,,
Cod_En_BeginningPlot_PageStep_Six_EncounterTitle,,,N,,x,,,the earth,人间,,
Cod_En_BeginningPlot_PageStep_Six_EnemyName,,,N,,x,,,period of time,时光,,
Cod_En_BeginningPlot_PageStep_Three_EncounterTitle,,,N,,x,,,the earth,人间,,
Cod_En_BeginningPlot_PageStep_Three_EnemyName,,,N,,x,,,period of time,时光,,
Cod_En_BeginningPlot_PageStep_Two_EncounterTitle,,,N,,x,,,the earth,人间,,
Cod_En_BeginningPlot_PageStep_Two_EnemyName,,,N,,x,,,period of time,时光,,
Cod_En_DecayCity_Base_FirstEntry_PageStart_EncounterTitle,,探索,N,,,,探索,explorations,探索,,
Cod_En_DecayCity_Base_FirstEntry_PageStart_EnemyName,,探索,N,,,,探索,explorations,探索,,
Cod_En_DecayCity_Base_FirstEntry_PageStep_StrugglesFail_EncounterTitle,,对抗,N,,,,对抗,antagonism,对抗,,
Cod_En_DecayCity_Base_FirstEntry_PageStep_StrugglesFail_EnemyName,,对抗,N,,,,对抗,antagonism,对抗,,
Cod_En_DecayCity_Base_FirstEntry_PageStep_StrugglesSuccess_EncounterTitle,,对抗,N,,,,对抗,antagonism,对抗,,
Cod_En_DecayCity_Base_FirstEntry_PageStep_StrugglesSuccess_EnemyName,,对抗,N,,,,对抗,antagonism,对抗,,
Cod_Env_DecayCity_Base_CardDescription,,零散的杂物堆积在各处，偶尔能听到人们小声交谈的声音。,N,,,,零散的杂物堆积在各处，偶尔能听到人们小声交谈的声音。,"Scattered clutter was piled everywhere, and the occasional sound of people whispering could be heard.",零散的杂物堆积在各处，偶尔能听到人们小声交谈的声音。,,
Cod_Env_DecayCity_Base_CardName,,基地,N,,,,基地,al-Qaeda,基地,,
Cod_Env_DecayCity_Base_DoorWay_CardDescription,,一片隐秘的空地，地上的车胎印记清晰可见。,N,,,,一片隐秘的空地，地上的车胎印记清晰可见。,A hidden clearing with tire tracks clearly visible on the ground.,一片隐秘的空地，地上的车胎印记清晰可见。,,
Cod_Env_DecayCity_Base_Restaurant_CardDescription,,一家饭馆,N,,,,一家饭馆,A restaurant.,一家饭馆,,
Cod_Env_DecayCity_Base_Restaurant_CardName,,饭馆,N,,,,饭馆,饭馆,饭馆,,
Cod_Env_DecayCity_Base_Shop_CardDescription,,各类物资箱零落散步在货架上。,N,,,,各类物资箱零落散步在货架上。,Boxes of various supplies strolled sporadically across the shelves.,各类物资箱零落散步在货架上。,,
Cod_Env_DecayCity_Base_Shop_CardName,,锈市,N,,,,锈市,Rust City,锈市,,
Cod_Env_DecayCity_Car_CardDescription,,废弃的车辆。,N,,,,废弃的车辆。,Abandoned vehicles.,废弃的车辆。,,
Cod_Env_DecayCity_Car_CardName,,废弃车辆,N,,,,废弃车辆,Abandoned vehicles,废弃车辆,,
Cod_Env_DecayCity_CardDescription,,风败残枯，无人应答。,N,,,,风败残枯，无人应答。,The wind is failing and no one is answering.,风败残枯，无人应答。,,
Cod_Env_DecayCity_CardName,,腐败之城,N,,,,腐败之城,City of Corruption,腐败之城,,
Cod_Env_DecayCity_Farm_Barns_CardDescription,,杂草横生，灰尘遍布。,N,,,,杂草横生，灰尘遍布。,Overgrown and dusty.,杂草横生，灰尘遍布。,,
Cod_Env_DecayCity_Farm_Barns_CardName,,废弃谷仓,N,,,,废弃谷仓,abandoned barn,废弃谷仓,,
Cod_Env_DecayCity_Farm_Barns_Cellar_CardName,,地窖,N,,,,地窖,cellars,地窖,,
Cod_Env_DecayCity_Farm_CardDescription,,荒草丛生，废弃已久。,N,,,,荒草丛生，废弃已久。,It was overgrown and abandoned for a long time.,荒草丛生，废弃已久。,,
Cod_Env_DecayCity_Farm_CardName,,农场,N,,,,农场,chickens,农场,,
Cod_Env_MineOce_CardName,,废弃矿区,N,,,,废弃矿区,waste ground,废弃矿区,,
Cod_Env_MineOce_MineOceCave_CardDescription,,废弃矿洞，我需要小心探查一下情况,N,,,,废弃矿洞，我需要小心探查一下情况,Abandoned mine. I need to scout the situation carefully.,废弃矿洞，我需要小心探查一下情况,,
Cod_Env_MineOce_MineOceCave_CardName,,废弃矿洞,N,,,,废弃矿洞,abandoned mine,废弃矿洞,,
Cod_Env_ModernStreet_CardName,,摩登街道,N,,,,摩登街道,Modern Streets,摩登街道,,
Cod_Env_ModernStreet_Macy_CardName,,梅西百货,N,,,,梅西百货,Macy's (department store chain),梅西百货,,
Cod_Env_NewYork_Home_CardName,,家园,N,,,,家园,return home,家园,,
Cod_Env_OutBreak_NewYork_Home_CardName,,家园,N,,,,家园,return home,家园,,
Cod_Env_OutBreak_NewYork_Hospital_CardName,,约翰霍普金斯,N,,,,约翰霍普金斯,"Johns Hopkins (1795-1873), American entrepreneur, abolitionist and philanthropist",约翰霍普金斯,,
Cod_Env_OutBreak_NewYorkStreets_CardName,,时代广场,N,,,,时代广场,Times Square,时代广场,,
Cod_Env_ParkingLot_CardName,,停车场,N,,,,停车场,parking lots,停车场,,
Cod_Env_ParkingLot_GasStation_CardName,,加油站,N,,,,加油站,gas stations,加油站,,
Cod_Env_Port_CardName,,港口,N,,,,港口,harbor,港口,,
Cod_Env_Port_ContainerArea_CardName,,库轮运输,N,,,,库轮运输,storage shipment,库轮运输,,
Cod_Env_Port_Eleven_CardDescription,,门口有着被人为破坏的痕迹，也许仍有零星的物资。,N,,,,门口有着被人为破坏的痕迹，也许仍有零星的物资。,The doorway bears signs of vandalism and perhaps still has bits and pieces of supplies.,门口有着被人为破坏的痕迹，也许仍有零星的物资。,,
Cod_Env_Port_Eleven_CardName,,Eleven,N,,,,Eleven,Eleven,Eleven,,
Cod_Env_Port_Pharmacy_CardDescription,,门口有着被人为破坏的痕迹，也许仍有零星的物资。,N,,,,门口有着被人为破坏的痕迹，也许仍有零星的物资。,The doorway bears signs of vandalism and perhaps still has bits and pieces of supplies.,门口有着被人为破坏的痕迹，也许仍有零星的物资。,,
Cod_Env_Port_Pharmacy_CardName,,维生,N,,,,维生,subsistence,维生,,
Cod_Env_Port_PortBeach_CardDescription,,血腥随着海风在空中飘荡。,N,,,,血腥随着海风在空中飘荡。,Blood drifted through the air with the sea breeze.,血腥随着海风在空中飘荡。,,
Cod_Env_Port_PortBeach_CardName,,海峡,N,,,,海峡,channel,海峡,,
Cod_Env_Port_PortShip_Cabins_CardDescription,,船舱内部,N,,,,船舱内部,Inside the cabin,船舱内部,,
Cod_Env_Port_PortShip_Cabins_CardName,,船舱,N,,,,船舱,ship's boat (esp. a small Japanese boat with a roof),船舱,,
Cod_Env_Port_PortShip_CardName,,轮船,N,,,,轮船,ocean liner,轮船,,
Cod_Env_Port_SeaKing_CardDescription,,鱼类散落遍布，红色遍布整个墙体。,N,,,,鱼类散落遍布，红色遍布整个墙体。,Fish are scattered all over the place and red color is spread throughout the wall.,鱼类散落遍布，红色遍布整个墙体。,,
Cod_Env_Port_SeaKing_CardName,,海王,N,,,,海王,Sea King,海王,,
Cod_Env_Port_SeaKing_Forecourt_CardDescription,,四周寂静无声，钢筋铁皮锈迹遍布。\n\n附近的标识牌写着：海王工业。,N,,,,四周寂静无声，钢筋铁皮锈迹遍布。\n\n附近的标识牌写着：海王工业。,"The surrounding area was silent, with steel and iron rusting all over the place. The signage near the \n\n reads, Neptune Industries.",四周寂静无声，钢筋铁皮锈迹遍布。\n\n附近的标识牌写着：海王工业。,,
Cod_Env_Port_SeaKing_Forecourt_CardName,,海王前院,N,,,,海王前院,Neptune's Front Yard,海王前院,,
Cod_Env_Port_Sewer_CardDescription,,异状的藻类遍布各处，水体呈现异样的红色。,N,,,,异状的藻类遍布各处，水体呈现异样的红色。,Unusual algae is scattered everywhere and the water has an unusual reddish color.,异状的藻类遍布各处，水体呈现异样的红色。,,
Cod_Env_Port_Sewer_CardName,,下水道,N,,,,下水道,sewer,下水道,,
Cod_Env_SawMill_CardName,,废弃锯木厂,N,,,,废弃锯木厂,Abandoned sawmills,废弃锯木厂,,
Cod_Env_SmallTown_SignalTower_CardName,,信号塔,N,,,,信号塔,signal tower,信号塔,,
Cod_Env_深入小镇_CardDescription,,小镇深处，红色砖体散落各处。,N,,,,小镇深处，红色砖体散落各处。,"Deep in the town, red brick bodies are scattered everywhere.",小镇深处，红色砖体散落各处。,,
Cod_Env_深入小镇_CardName,,深入小镇,N,,,,深入小镇,Going deeper into the town,深入小镇,,
Cod_Env_神秘小镇_CardDescription,,残破楼房四处遍布，杂物报纸悬挂于空。,N,,,,残破楼房四处遍布，杂物报纸悬挂于空。,Dilapidated buildings are strewn about and miscellaneous newspapers hang in the air.,残破楼房四处遍布，杂物报纸悬挂于空。,,
Cod_Env_神秘小镇_CardName,,神秘小镇,N,,,,神秘小镇,Mystery Town,神秘小镇,,
Cod_Env_神秘边境_CardDescription,,神秘的边境,N,,,,神秘的边境,The Mysterious Border,神秘的边境,,
Cod_Env_神秘边境_CardName,,神秘边境,N,,,,神秘边境,Mystic Border,神秘边境,,
Cod_Env_红色砖房_CardDescription,,红色的砖房，灰尘在眼前飞扬。,N,,,,红色的砖房，灰尘在眼前飞扬。,"The red brick house, the dust flying in front of my eyes.",红色的砖房，灰尘在眼前飞扬。,,
Cod_Env_红色砖房_CardName,,红色砖房,N,,,,红色砖房,red brick house,红色砖房,,
Cod_eTag_Cod_StartingItem_InGameName,,Cod_StartingItem,N,,,,Cod_StartingItem,Cod_StartingItem,Cod_StartingItem,,
Cod_Eve_Negan_talk1_CardDescription,,你是幸存者？不管你是谁，来到我这你只需要知道一点，那就是知道谁是这里的老大。你可以在这里进行贸易或者找份工作，还有，我这里不欢迎不守规矩的家伙。,N,,,,你是幸存者？不管你是谁，来到我这你只需要知道一点，那就是知道谁是这里的老大。你可以在这里进行贸易或者找份工作，还有，我这里不欢迎不守规矩的家伙。,"""Buzz, buzz, buzz."" Blood pressure's up. Blood pressure +5.","“嗡嗡嗡,嗡嗡嗡”血压上来了，血压+5",,
